Rank,Username,Quizzes_Participated,Avg_Points,Avg_Time,Final_Score,Remark
188,jocyinthe,1,3.0,63.0,33.28466606768494,4🌟
189,ZeLideta12,1,3.0,63.0,33.28466606768494,4🌟
190,Yehiotemeseret27,8,2.875,90.875,33.28149466230654,4🌟
191,kal_ay,3,2.6666666666666665,65.0,33.17206902112563,4🌟
192,XXpresent,5,3.0,78.66,33.10815835048381,4🌟
193,DanielGeher,1,2.0,53.0,32.861635220125784,4🌟
194,TMGBFE,1,4.0,82.0,32.85396533210615,4🌟
195,belonef,2,3.0,68.0,32.76914539400666,4🌟
196,Aki_lal,2,3.0,68.05,32.75563888927398,4🌟
197,Danimekuriaw,3,4.0,94.66666666666667,32.701080698024626,4🌟
198,henokastr,2,2.0,56.05,32.52164228928574,4🌟
199,SemaTeamr,3,3.6666666666666665,87.43333333333334,32.404573395642956,4🌟
200,Makite,9,3.2222222222222223,122.33333333333333,32.13447561488793,4🌟
201,Bekalu112,4,3.75,98.25,32.12123121609295,4🌟
202,kmnzmn,1,2.0,54.9,32.045399869402345,4🌟
203,uuuujhn,3,3.0,75.0,31.996855345911946,4🌟
204,m2agt,3,3.3333333333333335,82.66666666666667,31.840045310069655,4🌟
205,Ml122629,1,4.0,89.0,31.655006713306477,4🌟
206,rosev6zn,2,3.5,82.5,31.621640937678674,4🌟
207,Abiy2112,1,5.0,127.0,31.6192492447878,4🌟
208,Simretss,3,3.0,77.03333333333333,31.55693034951789,4🌟
209,Yeabsira Mezgebu,1,4.0,92.0,31.197019414820886,4🌟
210,hased123,2,3.0,75.5,30.943083843558668,4🌟
211,Liyuworkesmelealem2,4,3.25,92.775,30.788708861467434,4🌟
212,Sani_j12,1,4.0,96.0,30.63089622641509,4🌟
213,t_s_e_g_a_y_e,1,4.0,96.0,30.63089622641509,4🌟
214,nisspy,2,4.0,104.5,30.515181607535133,4🌟
215,Yo_nath,1,5.0,148.0,30.222675505694376,4🌟
216,LEOMESSITHEGOAT2025,1,3.0,75.0,30.11006289308176,4🌟
217,Ft1415,1,1.0,18.0,30.11006289308176,4🌟
218,koreb,1,1.0,24.6,30.11006289308176,4🌟
219,Paploeg,1,1.0,30.0,30.11006289308176,4🌟
220,EA21b7,2,4.5,132.0,30.106489422527158,4🌟
221,Bettyjem,4,2.0,69.7,30.04092110843417,4🌟
222,IBERIONXXI,2,4.0,109.0,30.021349027753736,4🌟
223,nahomefrem,3,3.6666666666666665,110.0,29.471602820659424,3🌟
224,Mekdes Abebe,2,5.0,187.0,29.40461776477315,3🌟
225,wendye,1,3.0,79.0,29.266181036541678,3🌟
226,daved03,2,4.5,145.0,29.257482108002606,3🌟
227,TekliTsegay,1,4.0,110.0,28.97369925671812,3🌟
228,Seconded10,1,3.0,81.0,28.87549499184719,3🌟
229,Kgzmom,1,2.0,66.0,28.216123499142363,3🌟
230,Deam1921,1,4.0,121.0,27.940641405478452,3🌟
231,oooooook1315,1,4.0,123.0,27.772664519098015,3🌟
232,Yadelewcs,1,2.0,70.0,27.133872416891286,3🌟
233,The_innocenceisgone,1,2.0,70.0,27.133872416891286,3🌟
234,Honey,1,2.0,71.0,26.88236336256533,3🌟
235,eyobgerawork,1,4.0,140.0,26.538634321653184,3🌟
236,Habtemary21,3,2.3333333333333335,90.0,26.441299790356396,3🌟
237,Weleba18,1,0.0,48.1,25.943396226415093,3🌟
238,Rohi_2121,1,3.0,101.0,25.81963385017747,3🌟
239,Aben499,1,3.0,102.0,25.698298187199406,3🌟
240,Waaqayyo_haa_galatu,1,3.0,102.0,25.698298187199406,3🌟
241,Lsms_19,1,3.0,105.0,25.348158131176998,3🌟
242,gebre2759,3,2.0,91.66666666666667,24.79988564894225,3🌟
243,Classy_blackie,2,2.5,100.5,24.74127006477049,3🌟
244,simpforjoel,1,3.0,114.0,24.40830850711685,3🌟
245,Kubengrk,2,3.0,126.5,24.268215377731373,3🌟
246,Etsay_21,1,2.0,84.0,24.157681940700808,3🌟
247,Tsegsha10,1,3.0,123.0,23.605997852431354,3🌟
248,Amen27n,3,2.3333333333333335,119.0,23.056612582139778,3🌟
249,GGG21_12,2,3.0,145.0,23.007482108002606,3🌟
250,robbietade,1,2.0,92.0,22.863686081487558,3🌟
251,Getaneh Mosu,1,2.0,93.0,22.71758977480219,3🌟
252,Octa,1,3.0,137.0,22.56748381765597,3🌟
253,Debes,2,2.0,102.0,22.475027746947834,3🌟
