Rank,Username,Quizzes_Participated,Avg_Points,Avg_Time,Final_Score,Remark
121,Elya721s,1,3.0,56.0,40.654761904761905,5🌟
122,uuuujhn,2,3.5,76.0,40.6140350877193,5🌟
123,A21sh12u6,1,4.0,75.0,40.0,5🌟
124,nahomefrem,3,3.6666666666666665,110.0,39.696969696969695,4🌟
125,nisspy,2,4.0,104.5,38.62838915470495,4🌟
126,TMGBFE,1,4.0,82.0,38.577235772357724,4🌟
127,Mekdes Abebe,2,5.0,187.0,38.35115864527629,4🌟
128,Simretss,1,4.0,84.0,38.214285714285715,4🌟
129,jocyinthe,1,3.0,63.0,38.17460317460318,4🌟
130,ZeLideta12,1,3.0,63.0,38.17460317460318,4🌟
131,IBERIONXXI,2,4.0,109.0,38.13455657492355,4🌟
132,kal_ay,1,3.0,64.0,37.86458333333333,4🌟
133,EA21b7,1,5.0,136.0,37.52450980392157,4🌟
134,Eunelsa,2,3.5,98.0,36.921768707483,4🌟
135,DanielGeher,1,2.0,53.0,36.918238993710695,4🌟
136,Yo_nath,1,5.0,148.0,36.77927927927928,4🌟
137,Bettyjem,2,1.0,37.9,36.66666666666667,4🌟
138,t_s_e_g_a_y_e,1,4.0,96.0,36.354166666666664,4🌟
139,Yehiotemeseret27,2,3.5,106.0,35.95911949685535,4🌟
140,Deam1921,1,4.0,121.0,33.66391184573003,4🌟
141,koreb,1,1.0,24.6,33.333333333333336,4🌟
142,Amen27n,2,3.0,109.5,33.082191780821915,4🌟
143,me Vs me,1,3.0,88.0,32.53787878787879,4🌟
144,eyobgerawork,1,4.0,140.0,32.26190476190476,4🌟
145,hased123,1,2.0,69.0,31.449275362318843,4🌟
146,Yadelewcs,1,2.0,70.0,31.19047619047619,4🌟
147,Aben499,1,3.0,102.0,30.588235294117645,4🌟
148,Lsms_19,1,3.0,105.0,30.238095238095234,4🌟
149,simpforjoel,1,3.0,114.0,29.298245614035086,3🌟
150,GGG21_12,1,3.0,115.0,29.202898550724637,3🌟
151,Weleba18,1,0.0,48.1,28.333333333333332,3🌟
152,robbietade,1,2.0,92.0,26.92028985507246,3🌟
153,Asdam2121,1,2.0,97.0,26.219931271477662,3🌟
154,brook2005,1,2.0,112.0,24.49404761904762,3🌟
155,Habtemary21,1,0.0,65.0,22.564102564102566,3🌟
156,Kubengrk,1,2.0,138.0,22.391304347826086,3🌟
157,እናቴ ሁሌም በልቤ ውስጥ አለሽ!,1,2.0,170.0,20.686274509803923,3🌟
